Model,Augmentations_used,Trial,mse_Dipole_moment,mae_Dipole_moment,r2_Dipole_moment,mse_Isotropic_polarizability,mae_Isotropic_polarizability,r2_Isotropic_polarizability,mse_Highest_occupied_molecular_orbital_energy,mae_Highest_occupied_molecular_orbital_energy,r2_Highest_occupied_molecular_orbital_energy,mse_Lowest_unoccupied_molecular_orbital_energy,mae_Lowest_unoccupied_molecular_orbital_energy,r2_Lowest_unoccupied_molecular_orbital_energy,mse_Gap_between_previous_2,mae_Gap_between_previous_2,r2_Gap_between_previous_2,mse_Electronic_spatial_extent,mae_Electronic_spatial_extent,r2_Electronic_spatial_extent,mse_Zero_point_vibrational_energy,mae_Zero_point_vibrational_energy,r2_Zero_point_vibrational_energy,mse_Internal_energy_at_0K,mae_Internal_energy_at_0K,r2_Internal_energy_at_0K,mse_Internal_energy_at_298.15K,mae_Internal_energy_at_298.15K,r2_Internal_energy_at_298.15K,mse_Enthalpy_at_298.15K,mae_Enthalpy_at_298.15K,r2_Enthalpy_at_298.15K,mse_Free_energy_at_298.15K,mae_Free_energy_at_298.15K,r2_Free_energy_at_298.15K,mse_Heat_capacity_at_298.15K,mae_Heat_capacity_at_298.15K,r2_Heat_capacity_at_298.15K,mse_Atomization_energy_at_0K,mae_Atomization_energy_at_0K,r2_Atomization_energy_at_0K,mse_Atomization_energy_at_298.15K,mae_Atomization_energy_at_298.15K,r2_Atomization_energy_at_298.15K,mse_Atomization_enthalpy_at_298.15K,mae_Atomization_enthalpy_at_298.15K,r2_Atomization_enthalpy_at_298.15K,mse_Atomization_free_energy_at_298.15K,mae_Atomization_free_energy_at_298.15K,r2_Atomization_free_energy_at_298.15K,mse_Rotational_constant_A,mae_Rotational_constant_A,r2_Rotational_constant_A,mse_Rotational_constant_B,mae_Rotational_constant_B,r2_Rotational_constant_B,mse_Rotational_constant_C,mae_Rotational_constant_C,r2_Rotational_constant_C
GCL_VicReg,120,6,1.6787516,1.0621156,-4.555399,155.69766,10.008407,-4.313391,0.48667452,0.52055573,-20.773525,1.210072,0.9182878,-1.6416345,1.3638862,0.9682678,-2.852222,113969.82,282.265,-8.151484,0.7440928,0.6755042,-0.28555688,3058719.8,1406.5464,-7.839968,3058620.8,1406.5262,-7.839807,3058561.5,1406.5099,-7.8409033,3058648.5,1406.5143,-7.844731,31.451136,4.2741094,-1.7263069,163.99338,9.985356,-1.3621818,166.3353,10.057432,-1.3525445,168.4165,10.119503,-1.3487687,139.60109,9.215902,-1.3810755,10.978053,1.7842667,-140.89369,3.6085668,0.6249919,-240.95021,3.256487,0.45625773,-529.8393
GCL_VicReg,120,7,1.6175016,1.039553,-3.2877786,145.25827,9.828382,-4.916168,0.48713642,0.5270608,-14.744356,1.1131833,0.87234133,-0.76889795,1.2435272,0.9258632,-1.3430173,108011.914,277.9886,-14.91119,0.48980814,0.5655246,0.2188713,3152933.2,1425.7179,-7.671315,3153194.8,1425.7838,-7.65802,3152776.2,1425.6837,-7.673586,3153236.5,1425.7848,-7.666157,24.412504,3.7591617,-2.5437481,134.41249,9.234492,-0.85288566,136.22516,9.298637,-0.8428233,137.85582,9.354142,-0.83692104,114.955025,8.536167,-0.8786917,10.860312,1.7681364,-125.94607,3.6227405,0.6191673,-346.43842,3.2576022,0.4560585,-673.14435
GCL_VicReg,120,8,63268.41,200.65424,-0.00087182387,649508.4,643.50323,-0.004637766,676.9515,20.737844,-0.0020555186,51536.29,181.08936,-0.00034640112,64017.094,201.81133,-0.00045664734,1306506200.0,28856.383,-0.00453633,18.502073,3.3847754,0.06799395,237443040.0,12115.853,0.006043261,237812880.0,12125.44,0.0060448037,237816960.0,12125.57,0.0060453084,237021970.0,12104.942,0.0060412236,1452088.0,961.4285,-0.0036583508,262012.31,408.78827,-0.0088174185,252230.22,401.0949,-0.009019656,253705.47,402.26715,-0.00906365,259327.14,406.65836,-0.008123057,54298.25,185.88582,-0.0022714457,289.473,13.585112,-0.028461099,1555.0338,31.49403,-0.008966723
GCL_VicReg,120,9,1.6233629,1.0404971,-4.072264,148.5032,9.885938,-5.306141,0.5000666,0.5317835,-16.90419,1.2115402,0.9095836,-1.2673628,1.3957031,0.98063755,-2.6554182,109925.03,280.50754,-20.91844,0.5847306,0.60377836,-0.20906003,3047346.8,1403.3892,-6.6622176,3047253.8,1403.3894,-6.6514688,3047251.8,1403.3855,-6.653222,3047487.5,1403.4359,-6.652551,26.09321,3.8608458,-4.013085,147.16496,9.541437,-1.5540092,149.19502,9.6085825,-1.5378029,151.02423,9.666962,-1.5331979,125.649,8.813021,-1.5739965,10.847607,1.7789937,-123.88617,3.651137,0.6290239,-199.27115,3.2726939,0.4573089,-579.2782
GCL_VicReg,120,10,1.604649,1.0266218,-3.8213713,147.4394,9.880895,-4.8843284,0.49224293,0.5284231,-19.854786,1.0971805,0.8574955,-0.57270926,1.3154981,0.9393217,-1.4186655,107652.67,277.51117,-13.867743,0.5066278,0.5637128,0.11333494,3069763.2,1400.5115,-6.8923974,3069672.0,1400.4946,-6.8923335,3069652.5,1400.4952,-6.893219,3069903.5,1400.5422,-6.8932333,24.959877,3.7932267,-2.930575,138.31897,9.362127,-1.1952908,140.17818,9.425559,-1.1819949,141.85814,9.480801,-1.1752266,118.32994,8.663881,-1.2339994,10.909367,1.7583565,-162.17422,3.634252,0.6227858,-345.5215,3.2868183,0.4555692,-561.774
GCL_VicReg,340,1,1.7282075,1.0867008,-7.227312,150.76973,10.026119,-6.65023,0.5175347,0.5345409,-47.07792,1.4975152,1.0251373,-4.448775,1.5756642,1.048301,-6.000075,108870.44,280.3798,-26.445005,0.74986506,0.69057024,-1.5674746,3047181.8,1397.5878,-7.1526427,3047108.0,1397.5702,-7.15331,3046950.8,1397.5732,-7.1355586,3047151.8,1397.6208,-7.1336865,27.714178,4.106173,-7.157893,160.96179,10.173589,-3.0603209,163.30806,10.247839,-3.045475,165.37651,10.312218,-3.0419135,136.97147,9.384227,-3.0380058,10.94215,1.7914246,-121.49639,3.5839071,0.62752277,-175.5442,3.2424133,0.45838714,-754.567
GCL_VicReg,340,2,1.8847706,1.0849535,-3.375866,152.65741,10.002948,-5.2731504,0.5056781,0.53192174,-21.298807,1.5331198,1.0253221,-1.8826673,1.6239402,1.0584984,-3.0334132,111907.0,283.17987,-13.401982,0.74933463,0.68903494,-0.70970815,3053994.0,1398.0854,-7.8295813,3053856.2,1398.0535,-7.8502717,3053914.5,1398.0704,-7.826419,3054127.8,1398.1107,-7.8360624,27.390429,4.01435,-3.8295193,164.16124,10.238993,-1.8885479,166.59854,10.315496,-1.8764902,168.6954,10.380128,-1.8722514,139.7321,9.443132,-1.8922598,10.989831,1.8063928,-78.633316,3.6415255,0.62414986,-276.03418,3.2747326,0.45743096,-671.1191
GCL_VicReg,340,3,2.1385722,1.1663842,-2.1603372,162.64189,10.357526,-10.538718,0.6022929,0.5816453,-4.6036696,2.1198337,1.1983134,-0.7478154,2.7213326,1.355445,-0.4320134,121770.664,293.22046,-15.07106,1.5474315,0.975822,-0.026649209,3110198.0,1413.2524,-9.788891,3109972.8,1413.1807,-9.801251,3109969.5,1413.1776,-9.803122,3110191.5,1413.2238,-9.80203,29.202635,4.0647507,-3.459721,245.7609,12.251677,-0.50904393,250.40807,12.369262,-0.5003736,253.84514,12.453853,-0.49759525,207.62323,11.257085,-0.5263165,11.593186,1.9137484,-15.328929,3.6932914,0.67454374,-62.571617,3.3320966,0.5313097,-44.127556
GCL_VicReg,340,4,1.7135663,1.0592327,-4.6340613,149.16908,9.9412365,-5.1376896,0.5164566,0.53289783,-39.286976,1.3414838,0.96721387,-2.09108,1.4610497,1.0138278,-3.3719916,108523.39,279.1208,-15.488554,0.7011514,0.65811354,-0.623942,3069784.8,1403.4221,-7.118618,3069703.2,1403.4055,-7.1180034,3069804.2,1403.4202,-7.1102824,3069936.0,1403.4517,-7.1184607,26.934801,4.000754,-4.228469,156.31412,9.953783,-1.9230719,158.58333,10.026417,-1.9113511,160.57843,10.088985,-1.9060401,133.04915,9.182226,-1.932914,10.901851,1.7578343,-204.81961,3.6091666,0.62022763,-486.60962,3.252128,0.4521726,-938.26514
GCL_VicReg,340,5,1.7828435,1.1017236,-7.388479,154.54684,10.162579,-6.460963,0.51670414,0.5345512,-70.42809,1.56554,1.0415835,-4.819261,1.6425517,1.0646386,-6.1167526,109078.914,278.70084,-15.86345,0.8158802,0.7344555,-1.487576,3063010.0,1401.5477,-7.4910703,3062659.0,1401.5071,-7.504788,3062748.5,1401.5151,-7.5001354,3063002.0,1401.5631,-7.499167,27.576223,4.0874205,-5.2499976,170.17992,10.670611,-2.8970177,172.72432,10.75181,-2.8858538,174.92828,10.820527,-2.881062,144.73863,9.835473,-2.8810918,10.923411,1.7712626,-351.19492,3.626874,0.6185243,-448.0585,3.2710369,0.45051336,-602.87775
GCL_VicReg,340,6,1.7812283,1.0872043,-3.8654728,153.78386,10.047843,-6.9984527,0.5171022,0.5360096,-52.89592,1.5239922,1.0147678,-0.7937983,1.6278924,1.036885,-1.0805032,112734.14,282.86642,-21.884777,0.71018064,0.6622384,-0.09205877,3049748.2,1402.2278,-8.311239,3049750.0,1402.2487,-8.313762,3049829.8,1402.2816,-8.315878,3050074.8,1402.3342,-8.317271,29.22454,4.1262474,-2.1802487,159.13316,9.869752,-1.1535729,161.42032,9.94061,-1.1420118,163.4181,10.00127,-1.1383948,135.41422,9.110677,-1.188558,11.041815,1.8021837,-29.952015,3.7081094,0.656956,-81.75518,3.3230147,0.48841336,-121.11834
GCL_VicReg,340,7,1.6809211,1.0379097,-3.7760541,149.31505,9.927515,-5.312952,0.5070585,0.5289318,-40.157875,1.280081,0.95437634,-1.3182807,1.4680156,1.0180885,-2.358861,111268.13,281.73102,-26.333784,0.64850146,0.63534236,-0.4725947,3037972.0,1397.6611,-6.6519275,3037871.8,1397.643,-6.6522665,3038098.8,1397.653,-6.640801,3038097.2,1397.6886,-6.6532445,27.759169,4.0040503,-6.9212513,152.52516,9.783415,-1.6281692,154.68263,9.853868,-1.6135508,156.6092,9.914413,-1.6095561,129.98175,9.031342,-1.6322354,10.8740015,1.7743214,-111.79028,3.60652,0.630593,-408.6678,3.2545173,0.45981097,-971.8921
GCL_VicReg,340,8,1.8171853,1.1038727,-7.2872424,148.32623,10.012681,-5.4223633,0.50720096,0.530587,-34.91954,1.4629421,1.0089393,-3.7223516,1.5567222,1.0338296,-5.201831,106163.42,276.53842,-12.204046,0.6898413,0.67600346,-0.851746,3153393.8,1405.0697,-7.793716,3153338.8,1405.0743,-7.7993827,3153333.0,1405.0706,-7.798412,3153562.2,1405.119,-7.7998166,25.825539,3.9484487,-3.9530928,154.56985,9.998094,-2.2365427,156.84079,10.071576,-2.2258358,158.80638,10.134172,-2.220207,131.66939,9.225338,-2.2390294,11.04099,1.8126594,-80.51095,3.6377442,0.62536997,-147.26231,3.2759976,0.45584545,-408.29077
GCL_VicReg,340,9,1.7635951,1.0888121,-8.411793,152.45563,10.00952,-5.637035,0.52823585,0.53898805,-46.622086,1.4183444,0.99651355,-4.067204,1.4452682,0.991056,-5.2059135,109706.66,279.16623,-18.526548,0.68294716,0.6627568,-0.8368015,3048941.8,1407.5587,-5.9114313,3048282.5,1407.3899,-5.92459,3048666.8,1407.4918,-5.9154086,3048838.2,1407.5205,-5.91761,28.253326,4.106532,-6.1054173,157.60347,10.008897,-2.353277,159.83658,10.080084,-2.3368423,161.85109,10.143652,-2.3333292,134.28903,9.236485,-2.3574965,10.936426,1.770245,-178.28957,3.6232078,0.6204524,-229.2195,3.2617624,0.45341069,-508.13586
GCL_VicReg,340,10,1.7459086,1.0775806,-6.5850115,153.66776,10.087844,-7.3671412,0.51400626,0.53338456,-21.073866,1.3815567,0.9794856,-2.5670574,1.5445244,1.0356464,-4.8220816,110128.3,281.3385,-22.65442,0.74485135,0.69087875,-1.1225536,3112019.0,1403.159,-8.939081,3112014.8,1403.129,-8.92033,3111918.5,1403.145,-8.942547,3112238.0,1403.1736,-8.921758,27.157427,3.9544966,-5.053733,162.5004,10.162484,-2.8365443,164.86632,10.236859,-2.8204968,166.94386,10.300502,-2.812762,138.39473,9.381136,-2.8582675,10.975945,1.7850411,-112.75667,3.6573408,0.64491254,-142.49487,3.2786615,0.4694337,-302.69714
GCL_VicReg,345,1,1.8026344,1.0844921,-4.0810847,156.70155,10.12837,-11.231764,0.52945375,0.5541321,-7.0353055,1.760096,1.0872574,-0.5088077,2.19854,1.2086514,-0.49279377,114686.51,284.13098,-28.748997,0.70578235,0.66012424,-0.6908886,2946848.8,1392.0135,-8.290886,2946782.8,1391.9971,-8.28655,2946640.2,1391.991,-8.316889,2946824.0,1392.0364,-8.327752,28.816582,4.094227,-8.106856,161.6516,9.917997,-2.5622969,163.93167,9.988492,-2.535354,165.9963,10.051397,-2.535196,137.7654,9.156424,-2.627227,10.841743,1.7793144,-111.70758,3.6327708,0.62753874,-343.24982,3.278952,0.45932987,-477.89908
GCL_VicReg,345,2,1.7477518,1.0865471,-7.94839,154.41597,10.094663,-7.3754277,0.528363,0.5342025,-1295.8176,1.4886916,1.0149635,-4.3897414,1.4941477,1.0132347,-4.406294,108783.11,277.55676,-14.19376,0.7129173,0.6728017,-0.87537616,3108328.5,1407.5894,-8.952693,3108247.5,1407.573,-8.952542,3108224.0,1407.5734,-8.9511,3108443.5,1407.6182,-8.951368,27.560421,4.00492,-5.4460397,160.32678,10.067338,-2.4921265,162.64525,10.141337,-2.4788256,164.68356,10.204392,-2.471793,136.57887,9.292314,-2.5082216,11.013856,1.7929997,-127.609314,3.5944066,0.61827314,-298.0303,3.2512536,0.45094627,-739.98553
GCL_VicReg,345,3,2.2889807,1.2003256,-2.3421504,161.12338,10.359212,-10.940499,0.53004766,0.55723757,-3.8909035,4.551615,1.6295573,-0.35331705,5.2452736,1.7516394,-0.17384635,114690.055,282.11206,-8.630407,1.3282079,0.90428,-0.2829921,3139744.0,1414.0057,-15.743754,3140297.2,1414.1317,-15.870217,3139795.5,1414.0198,-15.769217,3140276.8,1414.1222,-15.825447,30.356655,4.2986355,-4.394668,210.1675,11.375284,-0.9667595,213.7445,11.471702,-0.95640934,216.6768,11.5500345,-0.95256495,177.20845,10.443342,-0.98960155,11.608753,1.9784777,-13.517856,3.8558745,0.7160036,-19.26092,3.335388,0.48535183,-94.49132
GCL_VicReg,345,4,1.7148952,1.0722295,-5.5750585,153.41704,10.115923,-7.4606934,0.5185317,0.5308927,-98.789085,1.3914784,0.9868793,-2.2830644,1.4506667,1.0056994,-2.6076822,109478.445,277.87195,-20.535715,0.6757775,0.66210467,-0.49432185,3103631.2,1398.3536,-7.6602316,3103506.2,1398.3033,-7.644784,3103534.5,1398.3268,-7.6551504,3103728.0,1398.3461,-7.6458116,27.85944,4.07569,-6.7980947,155.79301,10.032654,-2.0282528,158.00726,10.104954,-2.013214,159.97617,10.167006,-2.0041282,132.76894,9.263601,-2.0613506,10.947332,1.777813,-221.58113,3.6117208,0.6183658,-398.77835,3.2657385,0.4524362,-1168.0198
GCL_VicReg,345,5,1.8663696,1.132646,-19.322489,159.79486,10.331978,-11.229085,0.50695896,0.5265979,-43.465202,1.8462063,1.1163716,-7.1364174,1.8942003,1.1255354,-9.412399,114494.41,279.53958,-6.2684507,0.90775836,0.77314824,-4.877516,3119108.8,1406.0585,-12.185776,3118679.0,1405.9562,-12.220655,3118757.5,1405.976,-12.212758,3118997.8,1406.0256,-12.211037,28.426218,4.0683107,-6.15374,183.5118,10.910715,-8.809218,186.37129,10.996338,-8.8019495,188.71388,11.0646105,-8.780305,155.91646,10.057338,-8.752098,10.932805,1.7801975,-342.51526,3.659653,0.6316198,-55.739273,3.2840617,0.46501714,-104.561455
GCL_VicReg,345,6,1.7506291,1.0902811,-6.5256014,153.48447,10.137832,-9.234741,0.5584165,0.5445054,-26.011505,1.5720491,1.0425538,-8.436808,1.6186329,1.0527526,-13.915876,112184.016,282.68478,-35.949562,0.836858,0.71747845,-1.604564,3097380.0,1405.3037,-9.033043,3096987.5,1405.2085,-9.058988,3096752.0,1405.1483,-9.07902,3096895.8,1405.172,-9.086523,28.68997,4.1172404,-9.2409935,170.1632,10.298033,-2.8295407,172.68555,10.375464,-2.8291435,174.92534,10.441233,-2.8121185,144.62779,9.49413,-2.8324091,10.766557,1.7774199,-70.06037,3.6268244,0.62257016,-913.52094,3.2747643,0.456579,-593.26935
GCL_VicReg,345,7,1.719774,1.0825429,-8.059017,157.15991,10.134118,-9.0488825,0.5213735,0.53875893,-39.11344,1.5415916,1.039292,-4.2529254,1.5879569,1.0402828,-5.746445,112543.68,281.46793,-20.433445,0.8276948,0.7169447,-2.0687878,3074406.2,1404.9951,-9.856807,3074318.8,1404.9756,-9.858063,3074285.5,1404.9504,-9.881321,3074516.2,1405.0013,-9.87769,28.914038,4.119018,-6.3291507,173.67822,10.410684,-4.0965767,176.25795,10.488614,-4.081638,178.50652,10.55473,-4.073654,147.77065,9.602867,-4.102181,10.881048,1.7782466,-98.09582,3.6260412,0.62141144,-530.1573,3.2618644,0.4528736,-1496.6573
GCL_VicReg,345,8,1.8155682,1.0955447,-7.0067463,158.0135,10.172555,-9.783537,0.5228135,0.531215,-106.862335,1.5653591,1.052095,-2.4613981,1.6279471,1.0533825,-2.859,112951.13,282.38947,-12.012264,0.8293348,0.72518736,-0.77554786,3075605.2,1408.6447,-9.983301,3075536.0,1408.6349,-9.983618,3075571.5,1408.6542,-9.985259,3075880.8,1408.745,-9.9896555,30.092352,4.2291913,-6.2900476,173.2571,10.455644,-2.4234018,175.75081,10.531788,-2.4088943,178.03926,10.599443,-2.3972661,147.3867,9.647786,-2.4719198,11.1103525,1.8283628,-60.954254,3.709578,0.6398185,-71.03477,3.3136344,0.46733713,-163.10864
GCL_VicReg,345,9,2.0660791,1.1751438,-2.6580522,150.19809,9.998725,-6.06414,0.51831615,0.5311405,-41.92509,1.6377659,1.0701275,-3.0276864,1.7082273,1.0834829,-3.9906354,108840.0,276.9259,-14.842665,0.75446206,0.69268167,-1.1523238,3091590.2,1401.26,-7.736674,3091196.0,1401.1959,-7.7468586,3091572.8,1401.2542,-7.7342405,3091437.2,1401.2426,-7.7470303,27.209116,4.062227,-5.378698,160.49478,10.121421,-2.6113539,162.87035,10.197361,-2.5978029,164.91559,10.261423,-2.5933912,136.47514,9.327625,-2.6126552,11.883098,1.9536148,-17.913574,4.174554,0.83329767,-8.785956,3.5786006,0.6201676,-15.137876
GCL_VicReg,345,10,1.7390088,1.0628895,-5.0316515,151.84511,10.022969,-6.623641,0.51586217,0.54436624,-11.010742,1.238117,0.93350124,-1.3616904,1.4151187,1.0020741,-2.8505821,109782.61,281.1168,-23.304728,0.5855397,0.59983766,-0.21006915,3102419.8,1419.1451,-9.162529,3102318.0,1419.1237,-9.1614485,3101860.0,1419.0017,-9.143635,3102332.8,1419.1124,-9.154119,26.952988,3.9827776,-5.551727,150.90195,9.712793,-1.7626035,153.00613,9.780807,-1.7482338,154.84724,9.838664,-1.7391605,128.97328,8.9806795,-1.801324,10.968789,1.7624247,-300.4669,3.578913,0.61835563,-285.57996,3.2350724,0.45463035,-418.7426
GCL_VicReg,1230,1,1.8022755,1.1015842,-8.182288,162.95857,10.250654,-8.2209425,0.4955893,0.52811515,-31.607641,1.4060508,0.9893083,-3.5778656,1.4831781,1.0114571,-4.1299443,114531.14,281.2155,-6.336554,0.72104174,0.66719246,-0.99771136,3192748.2,1453.747,-12.431811,3192937.8,1453.8044,-12.421118,3192250.8,1453.6185,-12.4458275,3192839.0,1453.7607,-12.43467,27.702274,4.062482,-5.292507,168.64252,10.233387,-2.9440756,171.07378,10.307467,-2.9251423,173.21585,10.371438,-2.9181604,143.85326,9.45291,-2.9706786,11.748065,1.9966134,-20.184557,3.6030188,0.6172906,-613.5065,3.2450016,0.45201868,-1188.9685
GCL_VicReg,1230,2,1.716079,1.0732555,-5.571592,153.7099,10.068751,-7.5210123,0.48923513,0.5249944,-22.323074,1.2654219,0.92558694,-1.1213521,1.5076141,1.0033563,-2.0095854,111435.83,282.1529,-31.017672,0.71064764,0.6718955,-0.5415901,3083237.0,1411.2935,-8.559754,3083163.5,1411.2797,-8.559749,3082962.0,1411.2198,-8.554277,3083273.8,1411.2905,-8.557361,27.708578,4.0367503,-5.4474416,160.50098,10.038795,-2.2548332,162.7944,10.111202,-2.2344937,164.80891,10.173216,-2.2280354,136.89148,9.27145,-2.3064551,10.927605,1.7717097,-306.3215,3.6530728,0.6305685,-220.00389,3.288379,0.46236145,-520.81067
GCL_VicReg,1230,3,1.7015766,1.0653229,-7.4081016,154.29497,10.125953,-8.678602,0.49679706,0.5328321,-17.469782,1.3715793,0.9763568,-2.239819,1.493172,1.0337209,-3.1953726,109051.4,280.43094,-30.891733,0.72374105,0.66368216,-0.79809934,3111733.8,1414.2965,-8.038709,3111385.2,1414.1873,-8.073445,3111428.2,1414.2024,-8.06779,3111751.8,1414.2819,-8.054153,27.664448,4.07831,-7.6731563,162.3116,10.030076,-2.3993795,164.6566,10.10194,-2.37737,166.71477,10.164459,-2.3719206,138.37216,9.261874,-2.424943,10.97891,1.7761843,-279.94604,3.6500072,0.62900144,-351.67218,3.276354,0.4575611,-621.65753
GCL_VicReg,1230,4,1.8122654,1.0795242,-6.0016947,161.43082,10.25154,-10.181465,0.49124676,0.5290311,-24.168459,1.3458852,0.95666,-2.3681285,1.4643482,1.0037827,-3.208707,111016.05,280.64542,-18.675266,0.77451605,0.69196296,-0.953961,3111411.5,1424.3027,-12.034218,3111402.8,1424.3156,-12.018396,3111381.8,1424.307,-12.02358,3111559.5,1424.3331,-12.033413,28.603176,4.0844913,-6.0643497,171.52245,10.303194,-2.8976634,174.01625,10.3786745,-2.8776886,176.20282,10.442891,-2.870033,146.18939,9.517236,-2.9451604,11.006735,1.7740465,-338.16336,3.6497824,0.6194489,-365.83563,3.2756565,0.45116973,-935.39014
GCL_VicReg,1230,5,1.7207619,1.0614756,-4.2377715,157.47264,10.020475,-6.4778295,0.48416334,0.5256927,-16.561152,1.2908407,0.9387997,-1.1980554,1.4873149,1.0006179,-1.8700556,115939.414,284.2964,-10.679601,0.67752606,0.6313714,-0.31515512,3104685.5,1416.0375,-7.8981037,3104172.2,1415.9103,-7.9072065,3104243.0,1415.9287,-7.9056973,3104413.2,1415.9587,-7.9076023,30.148222,4.2142878,-4.4338984,159.68057,9.753712,-1.8036547,161.94218,9.823064,-1.7864841,163.92108,9.882151,-1.7803849,136.2097,9.0104,-1.8418541,11.117852,1.7907913,-148.09187,3.6686292,0.6337119,-149.00197,3.2876637,0.46014905,-395.06598
GCL_VicReg,1230,6,1.8285228,1.1175361,-12.82424,162.32951,10.373525,-11.150624,0.50426203,0.527618,-32.33795,1.7782296,1.1195072,-11.7127495,1.7881367,1.1137938,-11.925877,114243.33,283.6034,-46.278637,0.9877489,0.7972811,-6.6012006,3223066.8,1420.9202,-7.3573413,3223947.2,1420.9839,-7.3296647,3223287.5,1420.9291,-7.348495,3224147.8,1421.0272,-7.330895,31.259861,4.2657514,-26.148317,190.03145,11.002088,-7.069158,192.94223,11.087107,-7.043545,195.46693,11.159587,-7.0525126,161.29697,10.133585,-6.8544993,10.979419,1.7960922,-121.71713,3.6460001,0.6302802,-172.12659,3.285351,0.4604606,-355.2432
GCL_VicReg,1230,7,1.8515747,1.1169596,-10.306968,157.78282,10.189424,-8.091062,0.5121274,0.5344648,-43.721504,1.5897064,1.0540173,-8.243532,1.6391878,1.0569224,-10.394524,109593.7,278.27676,-18.859425,0.85234123,0.7466656,-2.476026,3102906.8,1406.569,-9.2507105,3102782.2,1406.5332,-9.253684,3102795.5,1406.5394,-9.252606,3103021.5,1406.5856,-9.252912,28.248047,4.1263866,-6.948597,174.23897,10.660507,-4.0202575,176.85431,10.741147,-4.012572,179.12288,10.809822,-4.0065556,148.15498,9.827283,-3.9699438,11.070308,1.8091751,-113.32825,3.6084063,0.62701213,-146.95566,3.2506201,0.46227464,-397.79712
GCL_VicReg,1230,8,1.6470588,1.0325255,-3.939144,146.57153,9.908862,-5.9193034,0.49177048,0.5299658,-8.757131,1.329031,0.9562912,-1.5257902,1.5733254,1.0305727,-2.1828814,109881.64,279.85303,-19.368954,0.6017439,0.61555845,-0.26076508,3047109.0,1400.7341,-7.3718896,3047026.2,1400.7191,-7.3712726,3046954.8,1400.6813,-7.377926,3047214.8,1400.7428,-7.3755474,27.467688,3.9893773,-4.9274564,148.03735,9.67155,-1.7249807,150.07578,9.739717,-1.7094219,151.92397,9.798627,-1.7015152,126.37551,8.935426,-1.7585058,10.843565,1.7636408,-311.4756,3.599804,0.6189592,-618.4653,3.2632828,0.45221952,-1201.4283
GCL_VicReg,1230,9,1.7313505,1.0867587,-7.2010007,153.1228,10.162463,-7.4152265,0.49257863,0.528188,-19.659243,1.2714171,0.9307405,-2.1952763,1.389087,0.97276527,-3.475773,108828.43,277.50607,-14.007238,0.6479284,0.6264428,-0.5300509,3110206.8,1408.6187,-10.3124485,3110265.2,1408.648,-10.31711,3110168.0,1408.6165,-10.313627,3110486.0,1408.6913,-10.317914,26.702814,4.008802,-4.4258947,157.31993,9.934457,-2.3267105,159.54326,10.004274,-2.3097816,161.51183,10.06522,-2.301647,134.3199,9.18173,-2.3693337,10.868534,1.7585136,-228.20004,3.614089,0.620261,-171.72095,3.247445,0.45354316,-317.55203
GCL_VicReg,1230,10,1.6268,1.0383214,-3.7872746,144.22812,9.796337,-3.7504382,0.5055182,0.53600043,-22.693523,1.232443,0.922745,-1.3313521,1.4090283,0.9788919,-2.4570103,107107.42,272.6808,-6.115064,0.61711454,0.6251084,-0.08201765,3071467.2,1408.0038,-6.6417513,3071362.0,1407.9832,-6.6416426,3071553.8,1408.0166,-6.639354,3072117.5,1408.1196,-6.636109,24.702871,3.7668846,-1.8422436,147.41653,9.624895,-1.1850158,149.51605,9.6938505,-1.1783707,151.35654,9.75236,-1.1712228,125.7518,8.892925,-1.2037979,10.858994,1.7658098,-272.22485,3.577851,0.61788005,-187.56679,3.232594,0.45245692,-371.35202
GCL_VicReg,45,1,1.9355446,1.122965,-5.205299,158.79594,10.24351,-7.2427073,0.4886063,0.5265021,-15.534559,1.5459429,1.0321091,-2.9940283,1.7326664,1.104353,-3.503672,110245.76,280.5752,-21.569677,0.783387,0.7030722,-1.1580555,3200529.5,1416.5781,-8.371787,3200199.8,1416.5187,-8.395456,3200398.0,1416.5536,-8.376009,3200402.0,1416.5558,-8.396865,29.020529,4.1098514,-6.828094,170.69739,10.393885,-2.7384224,173.15988,10.469959,-2.725625,175.3715,10.535613,-2.7177536,145.5075,9.597568,-2.7437875,10.878182,1.7696335,-353.2092,3.6369016,0.61830556,-477.719,3.2716942,0.45197952,-912.7021
GCL_VicReg,45,2,1.7319508,1.0749601,-7.770521,158.23558,10.188342,-11.18759,0.48927182,0.53147167,-24.130917,1.3542747,0.96496004,-2.5712683,1.4675686,1.0082573,-3.446539,109986.12,280.2577,-19.194696,0.709557,0.6627426,-0.8462889,3102577.2,1413.0182,-14.374559,3102505.8,1413.0055,-14.376341,3102586.5,1413.0387,-14.412222,3102792.0,1413.0757,-14.407071,27.86659,4.097201,-6.0033803,162.2607,10.076256,-2.9548967,164.57959,10.148905,-2.934544,166.62749,10.211795,-2.9222577,138.34807,9.301049,-3.0127594,10.963501,1.7868994,-154.4614,3.634362,0.62005955,-424.53403,3.265877,0.45187438,-1605.443
